age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
57,75178,487012,391,0,1,60,12.0,1
43,48446,474834,337,4,0,60,13.31,1
21,112881,352353,829,9,4,48,24.36,1
22,107265,165433,707,35,1,60,22.31,1
63,71776,364624,697,2,3,24,10.0,1
48,101076,437437,398,0,3,24,14.37,1
56,21319,127126,795,26,3,36,16.16,1
51,106598,229507,586,33,4,48,11.46,1
61,62711,144953,518,18,0,12,18.52,1
25,86820,86872,384,6,0,60,21.01,1
57,51949,285500,550,2,4,12,11.66,1
45,149538,179496,544,11,1,24,8.41,0
28,87811,316670,402,8,4,12,19.96,1
54,49717,149018,688,0,0,60,6.37,1
59,64926,13243,349,18,3,24,22.57,1
52,64630,406852,413,35,0,12,13.17,1
31,73505,243436,317,13,2,36,13.14,1
45,106196,25133,626,13,1,24,5.48,1
23,84496,202719,654,23,4,48,21.47,1
52,47357,296177,362,14,4,48,12.36,1
55,15014,151010,613,12,3,60,6.63,1
52,118524,446692,326,14,2,60,16.52,1
54,130651,6940,814,2,0,36,6.64,1
57,134817,16995,673,10,1,36,18.14,0
25,62859,477286,628,2,1,24,22.54,1
48,64274,370024,659,19,0,60,6.05,1
48,101677,122171,794,20,2,24,7.32,0
28,82454,375418,328,14,0,36,9.86,1
47,25492,271007,436,21,0,36,23.39,1
36,132960,39214,828,13,0,60,7.76,0
38,136953,31834,520,7,3,60,15.48,1
45,31324,472100,773,14,0,48,6.6,1
21,60055,270097,608,0,3,36,8.37,1
28,31942,478488,646,1,2,36,15.17,1
41,25135,465192,752,28,1,60,23.22,1
54,81124,300978,751,15,2,60,5.17,1
44,49121,474459,781,19,3,24,24.55,1
57,102260,249100,329,11,0,48,8.7,1
46,32973,375278,698,33,4,48,8.34,1
34,72402,367797,795,29,1,24,11.22,1
49,111960,176774,616,28,1,12,16.75,1
50,88361,199943,497,33,3,60,12.45,1
23,33769,219400,849,28,1,12,7.34,1
27,75628,427627,696,32,2,24,12.76,1
56,127818,227371,552,21,1,36,11.18,1
31,145990,279749,805,16,2,12,14.78,1
52,48077,458746,719,16,2,48,21.96,1
32,148257,103580,603,36,2,48,19.66,0
35,87061,313116,426,25,1,48,20.24,1
58,24972,54678,408,11,1,12,22.47,1
44,49656,284601,305,3,1,36,11.0,1
21,118392,380348,719,22,0,24,5.33,1
38,61590,159746,552,22,2,48,20.29,1
27,79134,359501,480,6,4,24,16.52,1
62,30854,33059,489,37,3,24,21.8,1
61,119296,371736,707,30,0,48,8.64,1
22,35941,388811,833,19,0,48,20.07,1
60,30397,207104,428,10,2,60,14.61,1
51,24862,323249,454,31,1,24,15.78,1
53,120194,311430,588,9,1,24,20.63,1
50,100058,12785,817,3,4,48,13.87,1
51,123807,260469,312,28,1,48,21.23,1
54,90353,443329,697,35,0,48,12.9,1
27,47258,399533,422,30,1,48,20.02,1
45,126185,408647,672,12,0,60,24.61,1
36,87582,20823,383,24,4,60,8.19,1
42,100225,271925,787,35,4,36,6.61,1
56,46695,289990,312,13,4,36,11.75,1
47,105668,435635,726,7,2,12,7.34,1
37,144969,86447,710,12,4,36,13.02,1
24,106005,451474,528,17,2,24,11.29,1
55,15194,486175,482,32,1,48,15.07,1
61,19251,31204,321,15,1,36,15.61,1
42,35589,138502,403,5,1,12,7.15,1
55,149602,253285,531,7,1,24,23.89,1
64,82236,156565,635,20,4,24,19.52,1
35,111129,403679,464,39,0,48,19.13,1
60,63456,359368,470,5,0,24,13.67,1
64,126612,137306,481,9,2,60,9.61,1
41,90836,322279,738,26,0,24,11.6,1
33,76407,409463,742,22,3,12,23.64,1
31,18890,204821,424,3,1,60,23.09,1
47,19692,174220,504,10,4,60,14.32,1
51,67969,323278,350,25,2,24,10.65,1
64,32370,493808,601,19,4,48,13.48,1
52,73106,242267,362,5,0,60,23.84,1
50,83774,269574,782,37,2,60,18.29,1
38,120871,60735,666,37,0,60,18.27,0
36,105690,78680,451,21,0,24,21.53,1
55,87477,480203,315,28,0,48,15.28,1
29,21492,349388,394,25,0,12,12.78,1
59,130134,45258,392,16,4,12,21.01,1
57,74332,389304,748,26,4,60,12.53,1
30,34978,116708,314,36,3,12,10.26,1
32,106666,164673,407,37,3,24,15.92,1
28,108373,149677,350,19,0,36,14.82,1
23,32032,43191,798,36,2,60,20.51,0
39,125872,472997,577,29,0,36,10.85,1
31,60342,88813,389,17,4,48,15.86,1
28,138532,425466,690,37,0,36,14.97,1
46,40408,136477,585,4,2,48,7.26,1
43,30005,346673,516,14,0,24,21.25,1
30,49279,135493,806,37,2,12,12.13,1
38,105206,41425,701,30,1,60,6.42,0
32,126889,106527,617,39,0,36,16.95,1
59,146202,266130,429,16,4,36,20.36,1
46,26810,14584,333,14,1,36,12.36,1
31,112411,292730,579,13,1,60,15.7,1
30,62568,99176,666,19,3,36,7.11,0
23,67313,330239,776,36,3,24,23.92,1
27,128886,95901,471,0,4,36,14.71,1
24,122741,46630,743,12,4,48,10.2,1
60,106402,349506,434,28,3,48,10.74,1
28,112517,372783,732,0,2,36,19.12,1
58,138578,223754,392,15,4,36,21.53,1
33,82831,181357,776,13,3,24,7.75,1
32,77002,402400,478,9,1,60,13.21,1
55,18267,247523,431,21,2,36,24.03,1
58,120017,409240,377,7,3,12,18.41,1
63,89937,300367,666,36,0,24,19.43,1
56,89213,301707,812,28,0,24,18.41,1
22,105683,346843,484,19,2,12,16.91,1
35,53281,294018,785,6,1,24,12.32,1
54,138002,201487,485,13,1,60,16.36,1
59,82405,423199,468,32,2,48,15.25,1
46,72113,466096,591,33,3,36,9.74,1
25,95222,159551,826,32,2,36,11.57,1
45,59841,236536,413,17,1,36,9.92,1
54,117290,266209,778,17,0,48,18.44,1
24,141823,19235,364,11,3,36,9.29,1
54,103652,346537,711,36,0,60,24.48,1
47,147687,150735,319,13,1,36,18.38,1
62,114736,489964,655,15,1,36,14.33,1
49,16916,92663,489,24,3,60,10.35,1
25,137964,61174,522,36,4,24,7.62,1
38,75177,73355,540,0,2,60,9.02,1
24,111093,53529,487,14,2,36,7.91,1
21,50838,168105,355,24,0,36,17.15,1
40,103840,158471,483,27,4,12,6.29,1
26,79135,139811,336,23,4,36,15.3,1
40,30549,96373,462,26,2,60,15.53,1
40,20592,380279,368,25,4,24,7.57,1
47,60872,461101,743,26,2,48,10.56,1
46,127809,17657,738,20,4,12,11.24,1
52,20377,375756,573,31,2,36,9.27,1
30,91446,412928,606,23,3,12,24.57,1
38,80611,258084,695,0,1,48,16.19,1
61,100778,334891,709,39,4,24,7.62,1
32,133392,230834,648,13,0,60,11.05,1
30,121852,194445,357,3,2,36,14.51,1
44,131681,250469,528,3,0,60,15.16,1
44,91093,40891,586,15,0,36,16.33,0
58,80211,495974,333,19,4,48,16.84,1
45,89849,429055,661,31,1,60,23.58,1
28,132519,369326,623,37,0,48,18.8,1
34,129792,210421,548,32,1,24,20.4,1
63,70942,147477,647,12,3,48,5.45,1
51,79332,443640,353,16,2,12,13.39,1
44,67190,420532,540,27,2,36,22.83,1
36,124257,200289,458,26,0,48,23.75,1
40,69155,427489,652,16,4,12,12.05,1
58,75385,317058,609,8,3,60,6.28,1
35,60659,424244,417,28,0,24,24.74,1
34,119324,179065,484,1,0,48,8.95,1
32,123042,370691,475,26,0,36,7.64,1
54,112441,231697,447,30,1,60,16.76,1
28,98406,290574,661,25,1,12,19.44,1
39,27850,38551,807,10,0,12,9.42,1
25,56476,98288,336,9,4,48,24.42,1
47,68551,188676,482,38,2,24,14.32,1
61,99948,233121,707,10,0,60,15.03,1
33,134174,346161,477,26,3,60,21.75,1
52,148060,67016,502,18,2,60,9.31,1
51,101497,382982,794,15,1,36,19.94,1
61,61857,448877,634,24,2,12,8.45,1
57,85481,266353,696,27,3,48,14.98,1
22,111720,442298,487,36,3,24,14.1,1
27,38781,53605,417,20,4,60,13.48,1
31,45711,350918,613,38,0,48,18.97,1
31,39543,157052,508,30,0,36,10.08,1
43,105256,369758,576,11,3,24,15.49,1
51,92525,448521,684,18,4,12,20.4,1
64,119225,483979,635,13,1,12,19.23,1
28,143964,259553,578,29,0,60,21.71,1
52,55171,398277,348,32,0,48,8.63,1
41,141596,487346,792,32,2,36,5.16,1
51,128767,117173,430,24,0,48,6.33,1
21,81690,70293,695,28,3,24,23.61,1
33,52566,242675,372,22,2,48,5.26,1
31,100772,7637,491,37,2,12,8.54,1
49,69003,314802,651,6,1,60,18.49,1
24,37919,54536,463,13,2,36,23.92,1
56,29396,381091,587,20,3,36,17.24,1
35,20188,197595,417,30,4,24,21.81,1
23,142269,359322,729,2,3,60,11.34,1
49,39670,395624,332,38,1,60,5.94,1
41,104350,47995,563,17,3,60,10.98,1
22,58215,464453,417,15,3,60,11.62,1
26,68641,62315,367,14,2,12,7.03,1
51,60545,491477,799,1,0,48,15.51,1
44,104249,399247,740,26,0,48,6.11,1
60,17017,114158,601,24,2,36,6.13,1
37,144121,480645,787,25,1,24,10.42,1
25,142776,111451,354,4,1,60,15.11,1
22,77302,118723,715,35,4,24,8.5,1
32,110481,210680,574,38,2,48,18.78,1
25,104433,495937,805,35,3,36,24.83,1
62,85361,274355,464,32,1,36,16.79,1
61,93799,320004,613,13,1,60,14.64,1
40,125603,314936,336,29,1,60,24.02,1
28,64600,281309,639,4,3,60,9.73,1
21,80723,367350,457,33,2,48,16.15,1
26,141955,457825,653,3,4,48,24.29,1
31,77968,405815,357,26,4,60,12.58,1
23,79833,248557,833,15,0,12,13.09,1
51,19553,284245,761,11,0,60,14.94,1
48,18446,278686,365,27,3,60,5.4,1
63,99741,443833,407,11,4,48,10.42,1
25,77927,267322,747,11,2,24,19.12,1
46,59156,353740,715,28,3,24,13.09,1
36,130813,226056,509,35,2,24,5.81,1
51,92525,483478,772,32,1,24,9.88,1
48,86033,292410,549,35,0,48,19.75,1
27,116781,428755,412,4,2,12,5.97,1
58,88280,128220,794,2,4,36,13.96,1
29,30587,257516,365,2,1,24,11.33,1
59,23112,274584,303,23,4,36,21.42,1
55,96484,311120,563,25,3,60,19.77,1
63,44374,372871,364,31,3,48,18.71,1
47,80164,467942,436,19,2,60,19.77,1
32,85258,93784,583,25,3,48,6.83,1
45,63635,186331,794,34,2,24,21.24,1
63,139986,235452,469,12,0,36,6.65,1
49,97243,321824,305,4,4,48,10.47,1
51,64607,15849,309,19,1,60,15.3,1
54,49129,228622,420,19,4,12,10.68,1
53,16813,208454,620,6,4,24,10.26,1
47,97532,52194,518,38,2,60,19.94,1
22,127757,488713,703,6,2,36,7.04,1
34,111708,232628,402,6,2,24,23.54,1
33,124700,418828,457,14,2,36,10.05,1
44,22652,179787,565,7,1,24,19.04,1
25,136382,176887,578,20,0,48,6.79,1
54,103601,250954,643,5,0,60,16.31,1
43,57452,117536,717,8,3,48,24.89,1
39,114379,183992,337,9,2,36,22.81,1
50,63517,51617,428,31,2,36,7.2,0
63,37397,192127,527,28,1,48,5.06,1
36,91954,284294,679,31,2,48,5.89,1
60,46205,69346,747,8,3,12,20.53,1
54,61106,368307,597,39,4,48,5.0,1
31,118980,114415,344,15,4,60,23.56,1
34,72200,60968,600,29,0,36,9.98,1
35,36630,37188,785,32,1,36,5.28,1
55,136936,117904,480,34,1,12,20.99,1
27,17738,374314,332,7,1,48,6.74,1
49,93527,488045,786,6,3,24,17.73,1
64,62365,312719,638,9,4,12,10.1,1
42,72238,456468,609,19,3,60,21.31,1
43,109408,314955,509,5,0,12,12.85,1
44,128893,167216,375,21,3,60,9.18,1
55,69168,118028,435,10,4,24,14.28,1
30,126763,426995,326,21,4,60,6.65,1
28,133250,126066,611,7,4,48,20.45,1
32,72286,397973,786,28,2,24,16.83,1
49,77353,44755,599,38,2,60,20.46,0
49,125203,241563,332,17,0,24,16.92,1
43,127272,380300,459,36,3,36,14.99,1
46,99109,248672,326,34,1,48,10.53,1
57,65713,421396,634,24,2,36,20.14,1
52,32127,301470,461,36,3,60,10.07,1
58,119095,435121,373,36,4,48,23.52,1
26,89040,310580,809,12,3,24,15.98,1
28,39776,132524,634,31,1,12,9.46,1
37,105114,138182,488,35,2,12,8.76,1
32,109560,152568,517,11,0,48,18.18,1
42,122691,497574,516,3,0,60,6.31,1
34,55528,477265,778,11,0,48,17.9,1
54,115108,18160,760,18,1,36,11.27,1
39,135229,148533,498,19,1,12,13.63,1
26,122300,123264,799,29,1,60,19.27,1
38,94186,339198,743,29,0,24,9.39,1
56,137344,249155,613,13,1,24,21.84,1
57,56375,432585,653,7,0,60,9.23,1
58,55375,314743,401,26,0,12,14.2,1
35,94101,243931,439,12,2,12,5.23,1
58,59458,230947,300,19,1,24,16.04,1
60,107133,438016,786,38,0,60,19.64,1
29,89290,34390,623,12,1,36,10.33,1
26,34119,62122,360,0,0,24,10.8,1
22,121311,451135,421,13,4,60,21.7,1
36,27530,483208,467,12,3,12,6.92,1
21,25420,306422,735,33,2,24,24.74,1
50,53237,55135,359,37,3,48,22.41,1
53,22560,205092,833,11,0,48,19.9,1
21,88773,32690,391,15,2,24,16.0,1
59,148155,354750,831,7,2,60,19.48,0
36,121505,359393,372,3,0,12,9.53,1
37,31372,46761,432,1,2,48,20.51,1
58,99859,280347,385,6,0,60,11.24,1
38,72934,296136,450,29,3,24,13.4,1
42,61482,138583,821,7,1,24,6.44,1
42,92450,247728,806,12,2,60,23.19,1
55,26923,55679,434,28,1,12,8.08,1
51,81107,150996,729,0,2,24,7.91,0
60,22235,261087,606,39,0,24,24.92,1
47,88744,472799,574,37,0,12,11.68,1
56,30936,206496,654,2,1,60,13.53,1
24,43856,417770,708,24,4,24,6.45,1
25,140714,353156,718,17,1,60,23.87,1
45,25833,93990,691,6,3,60,16.01,1
51,48846,111156,318,14,0,24,22.33,1
34,28330,77624,624,28,4,60,19.09,1
50,22452,222534,721,29,1,60,7.4,1
32,144204,246895,544,16,4,12,12.15,1
47,132111,450286,306,17,0,12,22.25,1
44,26327,137280,647,36,4,12,21.38,1
50,76918,161877,596,16,1,36,11.26,1
38,95410,224867,728,7,1,48,20.33,1
34,22481,463005,716,5,2,12,23.98,1
39,57301,246512,504,22,3,48,10.99,1
42,126441,27016,560,38,3,48,6.71,1
46,27759,475410,588,23,4,12,17.16,1
27,59766,181761,809,17,4,60,22.15,1
48,120741,136311,426,22,1,36,18.73,1
58,35474,127780,764,32,3,60,24.51,1
25,99454,7382,620,5,4,12,20.58,1
56,110227,212220,714,30,3,48,11.89,1
38,20880,151920,312,15,3,48,16.02,1
34,119495,257616,519,32,0,36,12.93,1
43,20413,237811,718,30,1,60,15.94,1
34,140984,214552,674,31,4,24,18.88,1
52,132098,5082,733,30,4,12,8.52,0
25,22656,328554,656,39,3,48,8.13,1
42,113985,26826,309,29,0,48,16.54,1
48,16118,72113,308,38,0,60,22.77,1
63,27506,431165,795,33,1,60,8.95,1
32,68900,495535,335,33,3,12,8.46,1
38,116278,333818,467,20,0,12,16.01,1
56,70007,139226,593,8,2,24,6.84,1
51,130990,187524,576,21,4,60,12.12,1
33,49668,45821,394,24,4,36,12.56,1
40,48850,192501,824,14,2,36,20.24,1
56,92583,68702,747,33,2,48,5.01,1
27,123326,64710,360,12,1,36,6.88,1
43,66793,78158,580,37,4,24,11.0,1
54,140177,40975,601,32,0,24,16.45,1
52,41458,141260,334,38,1,36,20.92,1
41,129111,27501,435,24,1,36,7.89,1
26,59123,401533,526,11,3,12,22.47,1
36,34733,41024,314,36,1,48,7.85,1
55,88525,27108,383,6,2,12,14.87,1
40,85549,477510,651,34,0,24,19.18,1
62,61017,464496,646,9,3,48,12.08,1
61,114406,408228,480,29,3,24,6.7,1
31,64585,241066,468,34,2,36,19.7,1
52,105588,291388,824,26,1,12,24.83,1
34,58744,477982,472,29,3,36,18.41,1
44,43911,464915,714,32,4,48,16.03,1
64,104856,371352,723,23,3,24,17.33,1
59,67462,300226,832,5,3,36,6.6,1
63,137422,482165,402,4,0,48,20.38,1
51,44200,351574,366,6,0,48,6.94,1
37,138746,233178,649,12,4,36,21.21,1
45,72611,275550,818,25,1,48,8.33,1
29,111245,225690,460,27,1,48,22.62,1
42,135206,76861,679,13,0,24,24.25,0
55,118803,426148,817,35,0,48,23.91,1
57,114293,153215,557,11,1,12,16.1,1
37,54757,417391,544,39,4,48,21.33,1
48,38431,485631,400,19,3,36,12.95,1
21,85214,242008,824,18,0,60,13.0,0
29,76968,410034,700,25,1,24,10.19,1
33,59949,45306,307,25,2,36,24.85,1
52,55037,64140,782,34,1,60,15.99,1
48,139693,430589,311,24,4,24,8.1,1
51,51135,440682,642,33,3,36,15.64,1
28,141700,211838,409,36,4,48,24.98,1
28,122413,170157,816,26,0,48,15.41,1
54,93980,110098,629,5,2,24,23.62,1
43,125867,54301,482,29,4,12,15.8,1
30,137709,67401,543,10,0,12,17.24,1
57,43794,155412,475,3,1,24,17.29,1
45,135609,244385,445,30,2,36,22.44,1
53,146042,81277,627,27,3,60,6.46,1
24,43284,24049,554,23,4,24,19.77,1
27,39229,136183,300,5,2,24,19.28,1
53,42586,136966,825,24,0,60,18.05,1
22,62135,183596,796,17,0,36,11.58,1
52,27461,346682,824,17,0,48,10.31,1
25,90244,7810,809,7,4,60,16.67,1
37,31544,156072,401,33,1,12,12.98,1
32,64789,328064,653,11,1,24,17.42,1
32,109394,280255,641,28,0,12,13.86,1
55,148114,309725,503,20,4,36,20.68,1
41,75953,450500,845,3,3,12,24.67,1
41,61654,369806,504,11,3,12,15.65,1
22,97657,239779,743,11,3,36,23.91,1
41,125564,306413,826,3,4,12,9.94,1
35,77778,82572,601,18,1,12,14.06,1
31,45141,37378,391,38,2,36,19.21,1
30,47707,33473,335,15,3,60,9.52,1
38,59078,423592,481,29,4,36,13.75,1
43,77741,271049,313,20,4,60,22.57,1
51,51204,288752,532,25,1,36,9.94,1
46,32087,213102,303,21,0,48,10.18,1
22,22098,478028,849,24,3,12,10.5,1
59,70722,227200,494,30,4,24,20.17,1
27,99294,38238,716,37,3,48,10.64,0
44,133210,60460,485,39,4,48,24.16,1
59,19780,251260,306,13,0,12,20.26,1
52,143886,167018,482,17,2,60,23.13,1
46,128217,113483,406,17,1,36,11.9,1
43,16291,242701,436,1,0,12,13.21,1
34,109478,307379,498,19,3,36,18.8,1
49,24974,70605,690,5,4,60,18.64,1
45,64056,227043,725,0,1,48,23.93,1
51,65778,427476,624,5,3,60,11.06,1
22,31087,228046,553,18,3,48,18.54,1
22,49021,448173,493,5,0,48,14.35,1
43,74694,108007,673,9,0,12,10.75,1
31,24634,68294,594,13,2,36,14.4,1
49,101179,57597,561,35,2,48,12.49,1
62,99669,419692,403,25,1,36,8.53,1
55,54620,409463,668,38,0,48,24.03,1
29,76119,301661,343,4,1,48,22.45,1
52,81396,30698,484,0,3,12,10.6,1
50,57238,155767,510,16,3,12,24.41,1
35,78028,176303,359,14,3,36,7.12,1
34,115275,333885,318,0,4,36,19.8,1
37,40436,225050,473,26,2,12,22.74,1
42,72451,418079,579,29,3,48,14.03,1
50,133601,302568,367,38,1,12,9.61,1
37,77431,463548,466,1,2,24,22.33,1
36,123507,400091,702,22,3,24,18.14,1
28,82698,76430,322,23,0,24,6.43,0
59,38199,194486,586,18,3,36,11.29,1
51,50454,248697,306,18,4,60,15.1,1
32,68037,231346,415,9,0,48,22.7,1
53,71867,9737,594,36,2,24,8.6,1
32,66270,446125,314,5,1,60,8.93,1
45,23585,22137,332,1,0,12,8.51,1
58,41413,392359,645,33,4,12,22.18,1
38,58616,215244,522,26,3,48,21.5,1
39,61255,289839,657,26,0,60,9.32,1
23,52533,251056,322,18,0,24,22.3,1
55,145272,354803,726,16,1,24,22.23,1
25,116829,313865,554,33,2,48,18.13,1
55,113787,215474,513,31,2,48,21.52,1
47,89039,136954,816,34,1,12,7.61,1
57,94264,61066,697,9,1,36,14.15,1
41,48285,51669,818,15,1,48,7.26,1
36,118240,336121,736,4,2,24,15.04,1
48,109794,115293,506,10,4,36,20.87,1
45,119773,473678,558,21,1,12,9.88,1
53,148671,266088,376,19,0,48,21.22,1
37,42319,364843,686,3,1,12,5.33,1
63,36071,387862,613,34,1,48,21.18,1
50,57768,453096,417,3,4,24,19.3,1
61,48895,73039,517,11,3,36,16.06,1
24,25747,102806,718,26,2,60,18.83,1
22,33745,172422,495,31,0,60,17.9,1
29,41557,83430,643,39,1,24,21.16,1
51,54733,266371,390,20,0,12,16.48,1
45,29344,475043,351,31,3,36,16.6,1
57,77000,452469,557,21,2,36,23.75,1
56,120241,234751,511,13,1,48,16.13,1
25,18810,78395,634,17,4,48,12.35,1
44,124695,137805,311,1,4,12,10.1,1
44,107058,314291,813,33,0,60,6.23,1
49,143168,353707,507,6,0,24,6.07,1
51,98754,147255,539,1,0,36,18.98,1
57,138751,303855,619,2,0,24,5.43,1
39,107177,135549,335,14,1,48,13.5,1
43,87756,21136,754,14,1,60,18.28,1
55,41223,109374,745,36,0,12,25.0,1
26,70351,6190,718,13,3,48,11.04,1
26,84041,155454,352,31,3,60,16.28,1
57,32087,108875,405,28,0,60,14.59,1
50,24601,193601,671,18,2,60,9.05,1
21,124125,494638,418,0,1,24,6.54,1
28,81069,284784,312,8,2,48,21.58,1
48,63813,221819,323,14,4,60,12.85,1
45,111956,82496,380,5,1,12,13.94,1
53,94778,481368,504,34,3,24,22.8,1
58,16341,46714,504,7,2,12,16.55,1
34,149609,258264,439,23,4,24,18.84,1
31,140080,37658,631,4,2,60,23.46,0
22,38413,129047,814,21,2,24,13.28,1
50,48440,299612,677,0,1,36,24.36,1
50,149151,48103,724,2,0,24,20.18,0
24,138020,37666,818,18,1,48,18.74,1
33,50055,299988,627,28,1,60,10.58,1
27,126097,91372,562,2,3,36,15.33,1
58,81164,389250,443,12,3,60,5.72,1
23,114953,314392,832,25,4,12,8.93,1
29,109234,51195,442,25,0,60,22.21,1
34,46618,489629,713,11,4,24,19.51,1
31,79288,52652,676,5,2,48,17.03,1
57,47478,206619,356,31,2,12,16.36,1
34,39731,119111,523,24,4,24,21.32,1
39,107339,479672,512,30,2,60,15.05,1
28,50612,256260,755,2,1,24,19.34,1
27,58100,325636,474,24,0,36,20.62,1
27,51028,20252,369,6,1,24,5.06,1
23,83851,123060,762,33,3,24,11.07,1
23,112084,358162,391,12,1,12,19.75,1
38,109869,404594,551,18,0,36,16.37,1
53,149855,285081,315,15,0,24,20.32,1
57,125392,442507,839,35,4,24,16.45,1
48,105156,318827,496,14,3,36,20.83,1
56,97512,404527,329,19,2,36,13.99,1
36,38254,454713,477,31,3,48,6.14,1
35,74110,263746,823,35,1,24,16.98,1
49,82534,438409,468,19,1,36,23.43,1
38,133925,59852,557,1,0,48,12.65,1
39,71024,209978,592,8,0,60,6.66,1
49,90695,211052,487,20,4,24,15.42,1
26,93701,115049,736,30,1,36,13.66,0
47,73533,398443,634,1,3,48,14.16,1
27,122123,452096,605,2,0,24,16.59,1
47,76305,35701,560,1,4,24,10.46,1
39,139960,71886,396,24,4,48,23.02,1
37,125348,58864,471,39,1,36,19.41,1
61,93994,203878,525,6,0,48,11.53,1
31,131308,107220,427,19,0,24,11.76,1
25,128207,488325,728,12,2,24,23.69,1
22,71612,426984,711,16,1,24,16.69,1
32,116945,367204,562,31,1,36,13.12,1
62,146038,118657,689,0,2,48,8.83,1
62,38110,376274,817,3,3,60,23.35,1
31,57892,369875,706,6,0,24,11.51,1
30,95999,53796,548,39,0,24,15.47,1
48,59092,267838,391,37,1,60,15.8,1
27,70715,111202,743,12,1,36,9.94,1
34,35743,218658,460,39,0,60,8.1,1
33,62001,130166,792,25,1,48,21.42,1
25,81604,120468,771,7,4,36,10.58,1
62,37441,421659,698,26,0,48,17.75,1
28,84901,468043,832,14,3,24,14.73,1
21,33281,237906,567,7,4,60,6.28,1
25,79071,271512,696,3,1,12,9.03,1
31,132111,394799,467,15,3,24,16.44,1
63,36172,193794,479,30,4,24,21.59,1
30,121444,184185,579,35,0,48,7.85,1
35,115431,72981,477,33,4,24,9.2,1
59,62718,456469,485,9,1,36,11.83,1
49,84706,13668,421,32,4,12,12.44,1
45,110146,87266,675,11,0,48,10.98,1
26,102260,7903,482,1,1,60,23.79,1
31,129614,491371,669,11,4,48,19.86,1
37,119917,341617,582,21,0,12,8.8,1
35,88006,129932,565,10,4,24,10.58,1
36,141319,262844,532,4,1,12,20.96,1
22,56889,275796,412,0,4,12,15.25,1
56,25622,125563,567,7,0,60,16.67,1
39,130583,322877,685,36,1,12,8.61,1
58,49150,439529,596,7,2,24,11.64,1
41,117417,310647,495,6,0,12,13.98,1
31,124973,261838,523,36,1,24,18.93,1
61,94876,45456,318,5,1,12,24.05,1
23,81847,166697,771,6,4,24,11.22,1
54,107531,52035,405,35,1,24,22.63,0
38,123208,124067,600,6,1,36,18.47,1
35,111525,137665,800,11,0,24,20.5,1
45,68055,323017,723,21,2,48,13.19,1
35,32951,60153,553,9,1,24,11.96,1
50,40558,341539,661,11,0,24,17.94,1
37,116996,409726,586,18,1,36,10.07,1
38,21963,39348,649,17,0,24,8.86,1
51,111364,314349,703,15,0,36,5.61,1
63,96500,5771,792,28,1,36,24.16,0
38,90233,382980,732,23,1,48,19.02,1
55,44688,285703,630,35,4,24,24.73,1
33,56685,132191,691,4,1,60,8.96,1
34,80604,308425,564,22,3,48,16.81,1
56,67921,371333,709,11,2,48,11.23,1
38,69615,372677,690,14,2,24,14.84,1
25,77625,126021,713,35,4,24,15.17,1
34,98593,464685,414,32,4,12,22.91,1
45,145329,180340,612,27,2,24,23.98,1
64,108928,376770,662,15,2,48,20.74,1
59,38992,167336,345,14,0,24,12.99,1
32,127047,346172,802,11,0,60,11.87,1
60,87526,32159,623,4,2,24,14.13,1
48,55509,306152,841,25,2,12,16.83,1
55,84052,423273,667,33,0,48,14.9,1
21,77146,195928,446,20,0,48,13.26,1
23,35156,175490,543,8,3,48,18.93,1
63,103281,433077,421,27,3,60,9.26,1
27,43033,396635,714,18,3,36,19.2,1
29,134525,415344,560,27,0,48,24.35,1
56,121780,382171,790,9,3,24,9.47,1
43,64773,342622,610,25,0,36,9.25,1
44,59803,208819,511,14,2,24,7.86,1
30,67804,329286,732,14,0,36,9.98,1
32,38614,436044,361,7,0,60,18.65,1
39,113053,237440,540,39,2,12,8.23,1
52,149994,301925,765,37,0,60,19.19,1
44,94377,432412,399,7,0,12,20.66,1
42,128011,101037,832,12,2,36,6.25,1
23,32955,37997,561,25,2,60,21.72,1
60,146403,363928,720,16,3,36,21.7,0
47,51439,61270,506,10,4,24,18.1,1
39,38224,119962,717,20,3,60,22.81,1
29,102197,405154,743,22,1,12,21.13,1
33,45455,150468,759,16,4,36,15.33,1
22,38437,169497,382,35,4,60,8.83,1
56,133566,290526,827,23,3,60,13.02,1
49,111033,131003,561,27,0,60,16.89,1
31,16396,311091,809,29,1,60,5.96,1
54,55147,117648,710,8,3,12,13.04,1
24,55307,192986,693,31,4,24,21.76,1
24,48494,404654,488,20,0,60,17.01,1
21,108677,265142,371,27,4,48,14.8,1
45,40342,340140,651,16,0,60,17.33,1
46,95061,236809,497,11,1,48,9.65,1
31,130549,81638,457,23,1,24,7.79,1
43,120582,84199,631,31,2,12,15.52,1
22,16203,66776,622,17,2,36,23.94,1
39,122091,446625,312,10,0,36,16.38,1
49,95854,255729,691,26,2,36,20.39,1
60,119531,238428,459,16,2,36,24.47,1
24,81349,467204,726,7,4,36,7.14,1
36,143854,401242,426,32,0,24,20.53,1
57,93211,23766,765,21,1,12,17.89,0
47,46293,37316,401,6,3,48,24.96,1
25,139839,475374,611,26,2,36,15.62,1
35,60713,481264,656,24,0,36,13.45,1
43,111464,233419,492,22,3,24,24.88,1
23,115706,57360,317,9,3,24,5.0,1
38,62593,349757,390,39,2,36,24.35,1
