age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
21,88775,251547,311,27,4,24,17.52,1
52,26927,302260,710,39,1,48,23.82,1
60,15944,273119,313,21,0,12,8.22,1
64,67420,356534,315,17,2,48,7.1,1
22,34503,34934,392,9,1,48,16.99,0
35,25175,261824,695,35,4,48,19.94,1
41,149377,213926,736,6,1,36,8.62,0
44,142412,462651,570,15,2,60,9.52,0
37,54537,303083,300,38,3,48,15.75,1
29,125681,48470,651,2,2,48,23.41,0
55,48136,178613,375,3,2,36,5.49,1
40,90624,407310,433,39,3,12,7.18,1
39,95312,173752,522,14,1,48,21.04,0
38,113415,259358,421,34,3,12,23.55,0
40,100992,145252,820,5,2,36,21.34,0
50,98117,392624,607,1,0,36,18.11,0
60,76241,114443,772,16,0,24,21.99,0
21,143923,7142,378,12,4,24,21.36,0
44,50629,36313,427,23,4,60,21.13,0
44,28895,165876,709,13,2,24,24.17,1
39,145370,422950,822,7,1,24,24.43,0
50,110344,375734,362,9,3,12,9.65,1
46,73918,273643,710,27,1,24,16.35,0
62,78406,453017,338,32,1,60,12.35,1
64,30430,435281,438,26,3,24,16.82,1
58,54130,485518,714,1,0,60,21.88,1
49,143752,277933,382,35,0,60,12.01,0
33,84120,270900,779,22,3,48,15.47,0
24,76397,90019,517,31,3,60,18.74,0
37,136212,37698,470,10,0,12,15.07,0
53,69455,366489,845,23,1,48,24.39,0
25,66078,245606,571,14,3,36,14.16,0
48,46088,335741,462,24,0,12,16.23,1
44,17013,79760,527,21,3,12,12.35,1
37,98640,104178,642,22,1,60,6.76,0
59,108979,389527,424,0,0,60,20.36,0
60,130184,112837,603,21,3,36,20.56,0
64,144045,121607,559,25,3,12,14.99,0
31,18219,9135,359,19,2,48,5.58,0
32,148782,387424,766,9,2,12,7.41,0
33,61994,173548,789,12,1,36,18.15,0
28,126181,159717,332,20,1,12,9.13,0
21,43288,53110,731,24,3,24,10.16,0
29,45714,95169,720,15,0,12,22.62,0
48,18602,442185,435,14,1,60,23.6,1
22,103024,485964,458,4,3,48,15.18,1
34,19096,404977,334,23,3,12,21.65,1
33,115638,109797,738,26,1,12,18.77,0
22,86652,139682,452,33,0,60,18.89,0
24,44610,39860,666,39,1,36,12.58,0
32,81815,366421,665,0,1,36,19.09,0
30,118253,171302,814,33,3,24,9.19,0
23,80585,326571,320,25,1,60,19.04,1
24,53419,231214,591,11,4,36,17.49,1
26,144213,141497,345,8,1,36,22.71,0
43,57734,199397,532,32,3,60,13.37,0
25,136898,19373,693,39,1,60,23.15,0
23,133276,220278,394,26,2,60,16.12,0
30,36754,81682,794,6,3,24,23.71,0
63,19223,64216,731,22,2,12,5.42,0
39,64339,166353,830,27,2,48,6.19,0
34,126169,152122,531,32,0,12,20.94,0
41,109151,498002,699,14,1,60,20.93,1
63,36241,269358,523,34,1,48,9.36,1
48,48434,402050,369,24,1,60,24.83,1
41,56892,344803,734,20,2,36,19.09,1
56,45798,112732,629,4,4,36,12.42,0
44,129141,353891,742,32,4,60,16.07,0
58,117156,6686,521,23,4,12,7.95,0
37,28533,176373,307,30,0,36,17.89,1
42,123672,404680,392,17,0,48,8.92,0
39,126354,151736,814,30,2,48,23.12,0
30,112509,14148,734,2,3,60,7.89,0
31,64944,170045,759,33,2,60,17.34,0
58,73594,309780,744,23,3,12,19.38,0
22,147422,464719,348,29,4,36,13.14,1
53,107942,223194,442,10,3,24,11.1,0
63,62318,402975,678,30,3,36,22.8,1
51,99195,138223,403,25,3,36,11.09,0
55,103170,358914,422,25,1,36,24.03,0
57,90805,33324,330,37,2,60,12.38,0
56,73465,252512,465,36,0,60,13.78,0
43,15608,247538,731,25,1,36,15.06,1
56,130471,17569,696,19,4,60,15.69,0
60,146239,123125,806,20,1,12,10.81,0
59,134467,47921,427,12,2,48,18.67,0
46,145885,217954,538,17,0,48,11.03,0
45,149328,93543,468,39,3,48,18.51,0
37,148551,122995,549,25,4,12,11.8,0
35,104511,422538,698,1,4,36,21.97,0
57,56939,101872,709,16,3,24,10.98,0
24,116120,302404,756,25,0,60,17.35,0
42,23982,438480,398,37,0,24,21.61,1
37,126333,307656,728,30,2,36,8.75,0
42,65626,384793,591,20,4,12,7.14,1
37,72277,127946,331,32,2,36,7.96,0
34,117305,227861,494,11,3,36,9.67,0
34,91176,169287,432,5,4,60,16.62,0
37,125170,404647,615,22,3,12,15.75,0
28,141260,451147,381,14,3,48,24.45,0
54,40702,354371,675,24,1,48,11.45,1
46,76541,103916,606,37,4,24,5.54,0
50,119330,60700,762,30,0,60,12.87,0
42,26353,77041,516,6,1,12,22.72,0
36,120610,147490,754,28,1,12,23.55,0
50,77766,450060,577,31,1,48,6.08,1
36,122247,370122,515,26,2,48,19.84,0
58,61596,234333,334,7,4,12,7.76,1
44,122354,177755,833,4,2,60,15.12,0
56,133548,257584,685,7,0,24,24.6,0
55,85264,32755,549,31,0,12,19.92,0
26,79756,27529,709,5,4,12,23.2,0
24,77553,364466,690,27,4,48,8.73,1
38,39029,18440,510,18,1,12,6.03,0
26,33384,244510,638,31,4,12,17.34,1
46,102926,295750,538,16,4,60,14.69,0
57,78182,441399,764,23,1,12,12.73,1
47,17015,309920,629,10,0,12,14.17,1
61,97082,148449,591,11,4,60,8.44,0
31,68901,342784,542,24,2,48,17.56,1
58,146102,228042,605,38,0,60,22.34,0
36,133307,499843,552,7,0,60,14.4,0
39,101985,42982,733,26,3,24,7.41,0
63,32231,285154,335,7,2,48,23.39,1
35,64943,376404,558,25,4,48,6.28,1
46,130196,280374,492,35,2,12,20.86,0
61,136767,360808,796,20,1,24,17.06,0
51,109952,131296,609,17,4,60,16.62,0
39,29294,133374,479,16,0,24,17.74,0
44,77996,438207,321,23,0,36,20.45,1
29,137463,255938,332,22,4,36,23.12,0
43,116374,8471,704,14,2,60,24.33,0
24,97994,166710,428,39,4,36,10.24,0
30,130156,83565,431,12,4,60,14.1,0
29,97655,12257,433,24,4,60,9.15,0
39,23133,285629,839,39,0,60,9.08,1
35,96573,77442,759,4,3,48,24.83,0
54,58816,59830,770,38,2,48,19.74,0
62,35861,368443,534,4,4,60,20.4,1
39,89639,15897,311,13,3,48,21.05,0
41,92034,375896,405,0,2,48,12.59,0
54,134743,405429,475,34,2,48,6.21,0
37,22658,326653,485,16,4,24,23.91,1
38,144622,9312,588,24,2,36,22.11,0
37,95801,192001,448,19,3,12,23.96,0
22,62467,497697,404,32,1,24,11.57,1
21,113041,94599,548,16,4,24,17.2,0
63,124109,311705,613,31,4,60,5.16,0
30,72848,252088,349,26,2,12,24.09,0
57,86664,475208,651,30,1,60,14.87,1
25,41841,227061,300,16,3,24,13.3,1
32,53746,215822,843,22,0,60,17.43,0
56,100980,497701,494,8,1,60,13.83,1
51,34180,403944,396,4,2,48,6.44,1
58,20444,257056,684,37,3,24,7.29,1
29,118235,485024,835,32,2,24,8.84,0
64,84344,255778,446,2,4,48,8.56,0
46,89216,29610,395,26,2,48,21.53,0
35,61487,134130,727,21,4,24,6.6,0
36,40826,166105,689,20,0,60,20.76,0
33,86654,347904,508,12,2,24,5.07,1
45,119017,475429,311,29,3,48,6.06,1
50,109072,449066,402,28,2,12,12.84,1
27,29707,436649,491,12,4,48,8.58,1
24,135919,136027,365,18,3,36,23.15,0
63,27596,208662,703,24,0,36,6.4,1
60,134980,123278,730,37,3,24,23.98,0
58,106679,85780,610,12,2,36,22.37,0
50,18817,245355,356,24,3,36,17.03,1
30,41849,204079,606,33,4,12,22.21,1
50,87018,396355,651,38,1,60,9.98,1
59,70353,64892,389,27,1,60,11.14,0
27,116627,103301,503,6,0,60,11.97,0
56,66755,224937,500,20,0,24,24.4,0
55,26691,115860,773,24,3,12,12.52,0
44,16565,17281,560,2,0,24,23.4,0
59,56878,281364,500,38,2,12,11.65,1
56,96386,272311,793,14,3,60,14.62,0
40,79556,381939,653,35,4,12,10.71,1
52,98574,86036,837,16,4,36,20.27,0
59,133146,192094,612,19,4,60,7.64,0
46,80777,14564,554,0,3,48,5.92,0
46,63475,41384,745,20,2,12,11.5,0
56,40363,23966,398,12,3,36,14.53,0
63,131320,296394,748,0,2,48,23.94,0
55,67225,24103,367,0,3,48,16.58,0
63,126001,205118,832,26,4,60,8.29,0
55,128409,386835,395,9,2,36,18.7,0
32,77402,117763,644,21,3,48,16.4,0
53,115905,94399,626,2,0,48,20.03,0
56,74604,284747,728,28,1,48,9.76,0
34,110643,179624,642,19,2,60,21.18,0
53,71834,386983,328,17,4,12,9.04,1
44,64679,474648,420,12,3,60,9.56,1
35,49179,230203,448,13,3,60,15.44,1
51,35581,252368,780,0,2,24,11.52,1
37,97309,230028,582,31,1,12,6.09,0
32,89953,105860,714,15,1,24,20.64,0
42,84328,130204,563,20,4,12,18.66,0
43,122873,284810,462,26,2,60,19.0,0
46,135400,152316,630,21,4,48,14.21,0
34,110987,223342,406,10,2,24,17.49,0
32,15234,69706,415,9,1,48,6.14,1
24,95853,435372,713,19,4,60,5.58,1
33,18138,257139,569,37,2,12,17.85,1
38,97728,389802,754,32,4,12,23.98,0
63,20159,300456,396,28,0,36,6.14,1
48,131006,364605,301,38,4,12,10.6,0
58,118988,180874,473,5,2,12,9.73,0
61,134591,473655,304,12,0,60,13.43,0
64,139467,425497,679,33,1,12,19.92,0
39,15066,376330,685,11,0,60,22.09,1
63,72684,184804,771,20,1,36,10.4,0
58,23187,381676,452,5,3,36,13.79,1
23,61131,300556,705,7,4,12,10.23,1
39,130643,200592,638,26,3,24,23.53,0
40,69785,403539,489,17,4,24,7.97,1
45,128841,223639,489,32,1,48,22.69,0
31,137961,251618,683,21,1,48,23.77,0
37,98107,421433,484,5,1,36,7.93,1
55,15002,179074,588,38,4,60,18.53,1
34,42765,196733,554,16,0,48,9.43,0
59,146835,61828,844,6,2,48,22.31,0
39,25921,269376,611,1,2,48,18.46,1
23,34224,408000,695,14,0,36,12.81,1
54,102266,297202,550,39,1,60,15.01,0
61,102301,379869,359,30,3,60,5.38,1
42,41989,206536,620,9,3,36,16.83,1
58,93590,126656,451,2,0,24,17.3,0
47,17475,458310,368,0,0,48,19.84,1
41,119353,31628,740,39,4,36,9.63,0
61,131979,316701,334,17,4,24,8.4,0
51,91620,270088,472,5,3,24,19.78,0
47,134086,160822,752,39,1,24,18.79,0
57,85482,494392,459,23,1,24,14.5,1
22,56006,83979,838,9,3,48,23.62,0
29,140044,27421,814,36,3,24,21.1,0
39,149733,140767,618,7,4,36,15.52,0
62,85463,261694,679,24,3,60,17.59,0
56,124162,144039,392,2,4,60,22.69,0
30,21179,46069,385,22,3,24,15.2,0
60,148526,324041,422,24,1,24,18.63,0
59,100407,421355,311,38,0,12,5.81,0
27,51828,313676,442,8,0,24,22.83,1
24,128051,250751,424,6,1,36,9.78,0
35,78975,437966,593,31,1,60,10.22,1
32,56738,156779,617,21,1,12,7.83,0
26,28119,9839,590,7,0,24,18.44,0
29,38872,169586,539,15,4,60,11.16,1
55,61152,152207,408,24,2,48,13.89,0
28,104656,90539,571,21,4,24,17.92,0
27,49369,322930,523,26,1,60,21.17,1
24,44315,14483,363,13,0,60,8.64,0
33,18843,257571,550,14,1,48,21.11,1
39,63512,97673,612,35,2,60,18.84,0
27,18675,118518,703,12,0,36,7.57,1
30,92585,262613,530,23,2,36,9.51,0
45,48773,46618,843,3,3,48,6.63,0
64,75044,276700,699,20,4,60,22.23,0
55,15231,246629,355,26,0,48,7.71,1
45,26845,335032,390,30,4,60,15.86,1
49,37960,414380,598,18,1,36,8.96,1
32,98610,438843,743,17,3,12,10.59,1
60,118274,385372,358,5,2,36,24.75,0
32,24089,69475,383,9,0,60,22.99,0
26,62635,307304,702,7,3,36,14.17,1
30,121647,208561,407,19,0,60,12.63,0
22,65503,472718,810,3,0,48,8.89,1
45,20524,272049,661,3,3,24,22.0,1
27,37201,330816,591,10,3,12,13.78,1
60,34817,460439,688,7,4,60,7.3,1
43,32743,233324,326,18,4,48,22.66,1
31,138572,186874,609,32,1,12,13.76,0
56,120736,41248,751,20,3,36,19.53,0
43,31483,248109,314,16,2,48,7.46,1
63,127179,357555,584,37,2,12,14.13,0
27,34826,428167,500,20,1,60,10.43,1
47,28196,357233,492,10,2,12,14.09,1
33,41496,233140,818,24,1,24,9.65,1
37,130274,289914,461,0,4,48,15.0,0
52,26159,271909,794,22,2,24,21.83,1
46,42780,262488,565,2,0,12,18.11,1
42,129943,189207,369,17,2,60,21.84,0
33,98920,346379,503,11,2,48,8.24,0
32,144427,361701,658,5,1,24,9.45,0
27,50775,368731,377,18,4,60,18.06,1
21,112333,216234,694,7,2,60,19.08,0
53,68654,257476,519,11,4,60,13.86,1
34,60170,315781,352,22,2,48,21.57,1
63,52880,256386,398,7,1,60,20.83,1
61,134589,236044,322,3,4,24,13.14,0
37,66329,205300,379,37,1,60,12.04,0
24,82116,334037,801,5,4,60,10.64,1
59,116530,417543,320,26,1,60,8.38,0
21,137189,174384,467,21,2,24,8.0,0
61,20301,442032,556,20,3,60,17.16,1
44,104482,31471,528,8,1,12,10.85,0
54,39491,170659,315,3,2,48,22.06,1
54,139191,484369,588,28,4,48,17.07,1
44,131741,64509,321,14,1,36,13.59,0
35,32328,30212,494,28,0,60,23.51,0
37,105005,202811,758,32,3,36,14.91,0
33,23770,369765,362,8,2,24,13.02,1
27,105273,334073,663,13,0,12,13.92,0
29,137152,369703,836,36,1,12,13.5,0
64,69888,6227,593,22,3,12,8.95,0
55,146846,359860,769,28,2,60,15.83,0
43,80592,480663,693,26,2,48,16.42,1
59,120530,142817,738,5,1,48,24.5,0
43,47648,144199,808,2,4,24,22.45,0
46,145809,42480,794,38,4,24,6.09,0
21,15545,150359,658,6,0,36,13.89,1
34,67132,227864,639,25,3,60,5.75,0
52,52674,323575,659,10,2,48,15.4,1
30,76486,201822,761,18,1,12,5.77,0
21,57373,363825,612,18,3,48,17.3,1
25,107527,318237,681,13,0,60,15.18,0
23,135186,321948,511,4,2,12,14.53,0
47,18388,140905,315,19,0,36,10.09,1
42,65564,274357,367,8,4,12,14.68,1
38,91357,409536,621,10,1,48,18.29,0
36,81107,444044,602,32,4,60,16.77,1
22,63877,113005,499,12,0,24,7.84,0
33,97267,84411,411,3,3,60,14.97,0
36,34049,104742,627,35,4,36,5.59,0
28,111766,127784,662,27,4,12,8.65,0
63,25691,325942,723,23,3,24,5.32,1
28,72886,270346,626,0,0,24,7.56,0
30,58860,414140,573,18,0,12,13.42,1
53,78791,478682,836,21,2,60,22.85,1
51,142273,203583,388,15,3,12,9.54,0
32,65521,24473,704,21,0,60,14.25,0
29,83595,257315,394,37,3,24,13.15,0
57,43797,25622,604,23,1,60,15.58,0
29,113354,63673,725,22,2,12,11.41,0
38,30410,181544,607,27,3,48,24.53,1
50,75780,55715,619,34,4,36,17.27,0
52,26495,386741,414,3,1,60,11.45,1
60,58677,98296,424,2,0,60,15.9,0
43,28791,392699,729,31,2,36,9.57,1
31,41965,458447,342,16,0,60,21.52,1
40,97443,254207,684,17,3,36,9.38,0
39,105766,272751,388,9,4,60,10.92,0
56,117905,440962,359,30,3,60,7.05,0
46,142374,375288,598,35,3,48,14.67,0
30,132877,301029,562,5,2,36,20.12,0
44,99028,61320,689,5,4,24,11.37,0
33,123434,111950,727,24,4,24,17.61,0
54,37840,213566,301,15,1,12,10.87,1
49,43638,340673,696,13,0,36,7.48,1
56,138144,45397,843,2,1,60,19.42,0
27,83870,491548,840,22,4,24,17.85,1
50,81247,74175,432,1,3,12,24.73,0
37,89640,299469,808,0,1,48,20.49,0
33,110887,256536,651,14,0,12,17.13,0
44,78826,496597,765,12,3,60,10.12,1
51,113635,177678,828,14,4,12,21.18,0
47,137847,464854,698,1,4,24,19.38,0
41,129094,290627,743,20,2,60,16.43,0
64,84370,229943,793,24,4,48,21.57,0
21,138031,298897,588,4,0,24,10.28,0
35,144149,237668,565,26,0,48,20.14,0
23,39996,120838,474,17,1,60,15.0,0
26,88269,412592,662,27,0,48,5.92,0
34,34939,441114,321,30,3,12,11.49,1
58,23484,264773,325,30,3,12,24.18,1
53,72512,403215,590,21,2,12,12.88,1
58,137495,95525,844,27,3,48,14.04,0
28,37406,328178,821,16,1,60,24.87,1
46,22793,325163,721,18,1,12,17.44,1
35,21677,409657,495,4,0,60,22.52,1
34,70869,343001,434,15,4,24,19.07,1
40,106034,6409,715,30,3,24,8.76,0
39,139700,293429,740,17,1,60,19.18,0
53,71335,144596,609,0,3,24,9.9,0
56,25634,23727,638,35,3,36,13.12,0
44,21420,488768,414,14,0,36,10.44,1
30,84914,487058,672,3,0,36,16.24,1
54,81534,102909,818,34,1,60,7.53,0
56,19302,378447,633,22,1,24,12.95,1
56,128202,198006,336,30,4,48,6.42,0
36,33908,133933,605,10,0,60,5.58,0
35,60191,161176,680,26,1,24,16.12,0
38,39373,27090,688,37,2,24,14.64,0
27,133886,28672,353,4,0,60,6.41,0
42,64157,6817,564,20,0,48,17.21,0
52,72355,295342,534,12,1,12,12.51,1
63,17150,274153,329,11,1,36,11.45,1
39,38226,162890,633,17,3,48,18.27,1
60,94680,351609,487,24,1,60,13.17,0
21,101442,468000,558,8,0,12,7.77,0
55,76528,353503,451,20,1,12,17.59,1
25,46435,182908,508,13,2,36,12.78,1
32,69102,173051,381,14,0,36,10.13,0
32,67434,229214,798,35,2,24,8.85,0
41,108708,467749,660,9,4,24,22.82,1
39,54907,100149,569,37,3,24,9.38,0
29,30479,413616,768,3,1,36,18.92,1
63,128792,111599,566,15,2,36,8.64,0
56,25802,220287,582,38,1,48,9.66,1
62,124885,145250,303,32,4,24,12.64,0
52,22774,255801,589,37,0,12,18.9,1
55,31625,185587,723,10,0,48,17.9,1
51,109111,327219,370,5,4,60,12.19,1
52,121332,250001,573,27,3,24,14.0,0
57,28749,350473,807,9,1,12,5.35,1
52,61521,96284,830,31,2,48,8.76,0
63,90732,464978,442,9,3,12,18.11,1
57,111663,172285,439,15,0,24,18.62,0
59,104398,349009,847,6,2,12,6.8,0
58,130758,16288,541,29,4,24,22.02,0
50,69069,404335,695,32,3,12,15.0,1
52,45591,497484,443,3,1,60,10.14,1
22,125280,301725,519,4,2,48,17.53,0
31,103563,82252,471,18,2,24,18.07,0
40,74132,68944,599,10,0,48,10.1,0
57,117591,474002,742,35,4,24,15.22,1
29,54005,164659,713,33,0,12,15.16,0
58,101946,497804,315,10,1,60,21.5,1
39,41348,126349,308,38,3,12,23.32,1
60,51573,457832,424,14,4,60,16.97,1
27,148286,190615,345,4,3,12,24.87,0
25,145541,433791,573,6,1,48,11.88,0
62,45973,445365,727,10,2,24,13.32,1
44,137809,193823,513,30,4,24,5.24,0
61,39632,160661,797,20,4,60,6.77,0
27,70301,71071,741,18,4,48,23.34,0
31,31621,263412,622,12,4,36,7.1,1
29,15732,152709,383,29,4,36,14.91,1
50,145271,351955,728,21,4,36,22.58,0
61,37547,133406,731,39,0,36,19.83,0
23,116128,454446,381,14,2,12,8.23,0
42,142117,305790,311,17,0,60,18.28,0
60,70671,9584,506,34,2,24,8.26,0
40,148526,361116,653,17,3,60,19.26,0
52,130455,417783,344,6,2,36,24.6,0
27,67576,263248,746,30,0,36,16.17,0
27,130401,192693,491,2,1,48,7.72,0
40,31469,70640,679,34,0,60,10.97,0
45,65730,54379,700,7,1,48,8.18,0
55,115320,373040,616,28,1,48,23.97,0
64,26678,290159,712,37,3,24,12.52,1
44,75771,56181,388,14,3,48,12.45,0
60,60699,363074,303,1,0,36,6.76,1
33,122767,349516,513,5,1,36,5.98,0
59,30002,147191,451,12,1,12,20.6,1
24,43389,129585,318,14,0,36,10.13,0
32,143538,70502,340,15,3,60,24.16,0
37,62971,448578,794,22,4,60,24.42,1
21,44421,301866,660,38,3,36,17.69,1
37,103238,230832,440,38,2,60,16.62,0
22,34235,209098,365,21,3,36,13.49,1
26,117460,336090,363,17,0,24,21.5,0
64,146846,111578,755,3,2,60,19.17,0
31,66613,87752,439,35,4,12,6.04,0
63,22985,15581,840,19,2,12,12.44,0
38,45119,332826,712,13,2,24,17.26,1
60,71808,292705,513,19,1,12,24.19,0
45,98269,187606,585,10,4,48,9.76,0
59,75587,229914,312,0,4,36,6.16,0
48,34231,159392,429,5,0,48,15.72,1
36,121318,482862,844,15,2,48,8.81,0
32,45028,477831,739,35,2,48,7.56,1
61,119265,23654,740,23,2,24,8.92,0
49,46143,75237,557,10,4,36,17.25,0
43,38975,295167,424,1,0,36,8.01,1
41,73983,475688,443,23,1,24,14.78,1
36,73311,459903,359,3,2,12,23.45,1
61,70088,443735,526,1,2,24,20.77,1
46,109650,216367,739,39,0,12,18.76,0
57,104125,231571,430,8,3,48,8.22,0
42,91559,190179,479,39,0,24,19.3,0
30,89747,348709,827,18,4,24,10.64,0
27,82542,426879,787,38,3,36,15.91,1
29,123058,178637,758,17,1,60,6.59,0
45,49971,112177,529,8,2,60,17.05,0
35,79705,316693,473,28,4,12,24.23,1
33,138692,294028,586,16,2,24,24.28,0
62,112440,215339,300,39,3,48,15.69,0
46,70935,416066,738,4,1,24,14.44,1
41,76105,5440,841,38,0,24,24.38,0
43,123205,488030,827,26,2,36,12.3,0
64,118970,408259,367,14,1,48,15.61,0
48,38790,459111,387,24,1,48,24.63,1
58,60241,26470,467,20,0,60,23.6,0
32,33892,370133,316,39,4,48,7.36,1
44,26524,333671,675,26,1,60,7.27,1
33,17593,471366,762,22,3,48,21.94,1
60,131160,474936,698,17,1,24,21.07,0
22,70602,97122,710,13,2,12,22.96,0
59,147297,113224,627,12,0,48,22.62,0
32,93716,77560,544,20,1,60,7.91,0
59,77060,128187,416,25,1,12,5.01,0
34,115508,122384,755,33,1,48,6.06,0
50,133014,414743,559,6,0,12,15.02,0
61,35186,311722,748,1,2,12,19.52,1
63,108846,210129,580,13,4,36,6.24,0
39,60926,64248,782,7,2,48,7.43,0
51,73912,5783,435,27,2,36,9.14,0
63,75614,63333,732,9,1,60,6.32,0
63,123560,368680,700,33,4,36,11.73,0
45,27098,421050,327,18,2,36,17.0,1
24,48313,348356,817,28,3,24,14.05,1
33,78239,19926,366,15,1,48,7.41,0
56,56143,89794,479,32,1,24,6.19,0
62,64989,65542,339,5,1,60,13.84,0
57,131580,428782,373,11,1,12,7.23,0
23,32841,121739,377,26,0,60,7.15,0
36,91998,139635,314,0,0,36,5.51,0
46,34184,473353,821,18,3,48,22.59,1
60,143367,262862,695,23,0,24,18.76,0
59,125131,468352,592,25,2,36,17.92,0
39,22489,234561,569,6,0,12,11.91,1
35,30767,362437,708,6,1,12,11.06,1
52,82247,488169,736,22,0,12,20.82,1
41,38871,458912,457,37,3,60,7.62,1
21,136233,213710,522,7,3,12,10.07,0
26,126219,440480,798,5,1,48,10.6,0
47,63164,276994,681,0,2,60,6.43,1
43,84919,182985,750,0,3,36,17.77,0
51,133357,369313,304,24,0,36,7.81,0
32,70242,417387,388,12,3,36,23.02,1
41,78529,89975,506,24,2,12,14.07,0
22,51256,493293,340,36,2,24,8.72,1
25,149284,146673,385,15,2,60,18.48,0
29,81452,244798,718,14,3,60,6.32,0
40,66246,30581,582,34,4,48,12.75,0
38,110853,97290,567,38,4,36,21.73,0
42,93295,346660,716,10,0,12,9.86,0
28,105882,486465,451,21,3,12,17.94,1
54,54499,57618,453,18,4,12,21.81,0
29,134481,201330,671,36,0,12,21.72,0
27,18698,491442,653,3,1,12,17.93,1
50,47969,450443,775,24,1,36,6.86,1
38,96870,352460,575,39,3,36,22.51,0
47,34553,374429,477,5,3,60,13.72,1
36,146064,302837,417,26,1,48,16.46,0
41,17864,434414,539,1,0,12,11.13,1
25,54128,470925,585,10,1,24,14.72,1
49,30326,351061,782,37,3,60,10.79,1
57,24349,27165,692,9,3,48,7.39,0
63,66461,290455,702,20,0,60,5.58,0
42,88933,453675,461,17,0,36,10.68,1
34,77586,433721,443,35,2,60,7.62,1
39,123553,422337,634,5,3,36,5.89,0
55,139514,497230,330,15,2,12,22.62,0
44,78182,173534,479,18,2,36,17.77,0
62,37678,426242,698,30,2,36,9.09,1
26,36947,235578,749,16,3,24,5.28,1
23,85660,315861,769,11,3,24,22.83,0
54,56849,376758,553,19,3,60,22.1,1
22,110457,348476,695,23,0,12,12.37,0
35,125994,199181,415,8,2,12,5.44,0
57,114114,384881,589,21,3,36,11.24,0
35,24250,50720,537,29,2,60,10.9,0
52,146729,45322,575,6,0,60,10.74,0
41,70488,148116,377,14,4,12,5.24,0
37,113356,213498,637,0,0,60,6.87,0
54,48754,209852,334,14,3,48,13.55,1
52,72199,359033,362,17,1,48,23.08,1
43,134424,315082,472,20,3,60,6.04,0
55,88938,6310,330,0,4,24,9.74,0
57,134647,186630,840,10,0,60,22.18,0
63,114079,189309,580,15,3,48,15.94,0
61,24106,402890,523,33,2,60,24.81,1
57,104359,420056,522,15,3,24,21.44,0
53,129261,239678,561,10,1,60,16.71,0
45,99921,97390,848,8,4,36,14.98,0
57,129452,221513,444,3,0,60,24.68,0
60,73053,163084,586,1,3,24,7.35,0
41,148023,445712,357,21,2,48,21.02,0
58,148442,284836,704,5,3,60,21.77,0
60,119457,387114,429,28,3,48,19.91,0
54,63068,428015,562,11,3,48,20.26,1
39,56047,93035,646,4,2,48,12.12,0
47,65224,446506,449,17,1,60,21.38,1
29,141487,433337,303,32,2,48,17.17,0
25,133609,475813,798,1,2,48,24.45,0
25,70094,30870,600,22,3,12,7.97,0
45,25502,367012,398,32,4,24,8.89,1
46,64130,283936,391,4,1,12,24.78,1
39,84505,235474,801,30,4,60,6.01,0
50,124213,227692,669,13,3,24,6.03,0
56,41234,387264,612,4,2,60,17.16,1
36,25807,448639,795,21,1,24,5.48,1
27,115491,322234,636,21,3,60,22.08,0
38,24788,138955,475,27,4,36,9.73,1
41,125022,208643,515,8,0,12,5.26,0
51,125875,405117,357,27,2,36,17.5,0
21,58491,427378,684,2,3,12,10.3,1
23,137882,494017,656,38,0,60,16.77,0
51,34435,236051,493,25,2,12,16.79,1
45,120442,404839,480,13,0,60,12.2,0
28,118789,414924,561,0,3,60,15.67,0
21,139939,458993,361,9,1,60,18.98,0
27,64389,140145,335,30,2,60,22.05,0
27,92611,107130,755,38,3,60,21.86,0
28,141059,93548,838,16,4,60,15.87,0
39,57945,19756,377,36,3,36,21.81,0
37,129188,252192,409,3,4,60,12.11,0
31,127873,43723,766,3,3,12,20.86,0
61,147534,157983,518,14,1,60,8.61,0
31,78220,360065,766,35,1,60,14.3,0
58,80344,281609,774,19,4,60,11.77,0
61,24413,408234,612,33,1,12,6.15,1
22,54064,309252,440,11,1,48,16.73,1
24,49424,295659,549,7,4,12,9.11,1
48,48899,275087,413,35,2,60,8.24,1
53,139851,451152,456,29,3,24,18.99,0
31,46247,189603,605,36,1,24,8.63,0
23,80591,216131,355,24,0,60,7.71,0
60,34907,355645,444,13,2,24,5.27,1
25,147605,273157,328,32,1,36,23.55,0
41,32046,399087,355,32,0,24,6.84,1
42,67175,324531,531,17,3,60,23.92,1
57,140557,313228,351,27,1,48,11.7,0
31,119271,355583,813,5,0,24,16.82,0
64,146069,146486,588,33,0,24,21.84,0
42,77742,133158,486,30,1,48,15.81,0
61,93052,118907,846,23,3,24,13.56,0
33,148076,428964,759,23,1,24,8.84,0
23,85970,48394,458,15,1,60,13.91,0
33,52014,127009,325,4,3,48,10.45,0
48,116700,140774,604,5,2,36,12.31,0
31,120874,283529,615,9,4,24,7.94,0
31,138682,494806,540,22,1,36,12.7,0
41,56312,212308,421,34,2,24,20.3,0
41,66126,381411,686,8,0,12,10.95,1
27,73477,117695,301,37,4,48,16.02,0
37,19561,241267,530,33,2,36,5.39,1
34,145387,288021,664,4,0,48,19.35,0
53,81931,426195,504,17,3,12,14.22,1
